97,0.049050764,1.983072129,1.934021364,5199.123277,4062.833118,1.873398287,1.822911133,1.8338377,1.8338377,0.049050764,0.050487154,-1136.290159
77,0.04978772,1.950212273,1.999999992,13960.46902,13014.83505,1.982543923,1.982543923,1.991927467,1.991927467,0.04978772,0,-945.6339613
51,0.051335093,1.032863492,1.084198584,6399.960976,8109.317983,1.060374473,1.154757375,1.165053206,1.165053206,0.051335093,0.094382902,1709.357007
160,0.05536595,1.055365954,1.000000004,37233.46797,21516.9235,1.095351797,1.064617729,1.017328862,1.017328862,0.05536595,0.030734068,-15716.54447
29,0.055869018,1.501035686,1.445166667,1698.86016,1621.680012,1.440217539,1.440217539,1.493537514,1.493537514,0.055869018,0,-77.18014785
34,0.055938179,1.749640966,1.805579146,1442.972973,1874.5243,1.819239625,1.819239625,1.708329629,1.708329629,0.055938179,0,431.5513274
152,0.059964418,1.940035574,1.999999993,13845.07501,19710.28749,1.921035949,1.934211718,1.871758278,1.871758278,0.059964418,0.013175769,5865.212483
163,0.059990615,1.999999993,1.940009378,3620.874223,4585.709328,1.993875955,1.993875955,1.946238922,1.946238922,0.059990615,0,964.8351057
194,0.062908838,1.12754487,1.064636032,3341.512428,3178.874493,1.113121414,1.113121414,1.062637284,1.062637284,0.062908838,0,-162.6379358
129,0.064855549,1.890774269,1.82591872,9674.062581,1696.465929,1.680569335,1.63886133,1.904725476,1.904725476,0.064855549,0.041708005,-7977.596653
24,0.068438119,1.085857426,1.154295545,8969.406003,3642.674502,1.221963345,1.221963345,1.115490596,1.115490596,0.068438119,0,-5326.731501
41,0.083662855,1.203881597,1.287544452,1895.524846,4465.712143,1.257738778,1.257738778,1.380172501,1.380172501,0.083662855,0,2570.187297
153,0.089438774,1.83120734,1.741768565,2330.368884,1672.958824,1.736846872,1.723671103,1.79333049,1.79333049,0.089438774,0.013175769,-657.4100605
121,0.093653288,1.999999993,1.906346705,10452.02849,8305.439728,1.961247377,1.961247377,1.989670759,1.989670759,0.093653288,0,-2146.588766
176,0.094178586,1.02354465,1.117723235,5921.170547,2072.369059,1.717425821,1.141287089,1.144513006,1.144513006,0.094178586,0.576138732,-3848.801488
123,0.098885789,1.110198214,1.209084003,2224.64306,1996.524175,1.101451844,1.101451844,1.126971567,1.126971567,0.098885789,0,-228.1188846
46,0.105535738,1.248311777,1.142776039,3345.186233,2214.915517,1.163773823,1.128650181,1.273465604,1.273465604,0.105535738,0.035123642,-1130.270717
114,0.108958864,1.108958867,1.000000004,14719.37713,11133.29637,1.132224224,1.061983984,1.011356642,1.011356642,0.108958864,0.070240241,-3586.08076
30,0.109364508,1.741354275,1.631989767,2621.736854,1179.347721,1.788058577,1.582838913,1.702677894,1.702677894,0.109364508,0.205219664,-1442.389133
93,0.116545906,1.999999993,1.883454087,11630.72268,6881.896634,1.883875883,1.883875883,1.9679508,1.9679508,0.116545906,0,-4748.826046
110,0.120219523,1.246748476,1.366967999,3794.594808,6392.321398,1.293108242,1.293108242,1.375667633,1.375667633,0.120219523,0,2597.72659
23,0.125207199,1.376521788,1.251314588,6130.402187,8736.109739,1.4776997,1.3482002,1.218861742,1.218861742,0.125207199,0.1294995,2605.707551
53,0.126109193,1.126109197,1.000000003,5983.525989,7377.150414,1.095351797,1.064617729,1.074705132,1.074705132,0.126109193,0.030734068,1393.624424
134,0.128603214,1.87139678,1.999999993,6540.923188,3603.451546,1.861630371,1.938454974,1.992304925,1.992304925,0.128603214,0.076824603,-2937.471641
10,0.129647246,1.597769064,1.468121818,2776.601434,3081.34168,1.572341452,1.618439032,1.46285006,1.46285006,0.129647246,0.046097579,304.7402455
178,0.138447831,1.419174186,1.557622017,2464.138538,4056.188564,1.492945489,1.568672698,1.457130969,1.457130969,0.138447831,0.075727209,1592.050026
165,0.140282401,1.000000003,1.140282405,117992.7765,40208.46969,1.056716494,1.20596908,1.000503731,1.000503731,0.140282401,0.149252586,-77784.3068
88,0.14145688,1.858543113,1.999999993,11755.60955,14001.50628,1.979768643,1.979768643,1.942086607,1.942086607,0.14145688,0,2245.89673
179,0.144319696,1.000000003,1.1443197,24219.87743,28819.4549,1.013637283,1.013637283,1.047934424,1.047934424,0.144319696,0,4599.577469
185,0.145035434,1.444519106,1.58955454,3450.686939,3097.749524,1.540078078,1.639947948,1.574529583,1.574529583,0.145035434,0.09986987,-352.9374148
124,0.149713776,1.16623889,1.016525115,7084.844221,8876.830947,1.159969525,1.129235458,1.174112829,1.174112829,0.149713776,0.030734068,1791.986726
60,0.151057961,1.000000003,1.151057965,6906.577292,6141.840023,1.10357934,1.10357934,1.058684971,1.058684971,0.151057961,0,-764.737269
39,0.15900319,1.000000003,1.159003194,19593.90214,14910.14753,1.061983984,1.132224224,1.020759745,1.020759745,0.15900319,0.070240241,-4683.754613
61,0.161153466,1.191907859,1.030754394,3070.543418,641.8955356,1.240105982,1.789907265,1.219483396,1.219483396,0.161153466,0.549801283,-2428.647882
27,0.171874293,1.000000005,1.171874297,23254.52804,18497.29862,1.057180366,1.057180366,1.02983435,1.02983435,0.171874293,0,-4757.229422
80,0.176708705,1.000000005,1.17670871,51047.04349,31229.22599,1.058033367,1.187532866,1.01012936,1.01012936,0.176708705,0.1294995,-19817.81749
167,0.177175819,1.99999999,1.822824171,4896.465332,4547.848499,1.782565446,1.782565446,1.784224376,1.784224376,0.177175819,0,-348.6168327
5,0.184554924,1.794929528,1.610374604,2730.218995,8295.65124,1.760235838,1.760235838,1.960132805,1.960132805,0.184554924,0,5565.432245
55,0.185094439,1.185094444,1.000000005,11047.09419,16245.7975,1.164999716,1.059642877,1.127175083,1.127175083,0.185094439,0.105356839,5198.703316
2,0.191195374,1.808804616,1.99999999,12621.70578,11678.54525,1.958531382,1.958531382,1.96203782,1.96203782,0.191195374,0,-943.1605341
42,0.194445622,1.453181996,1.647627618,2870.046085,4680.206511,1.464266933,1.593766433,1.576305454,1.576305454,0.194445622,0.1294995,1810.160426
141,0.195143857,1.99999999,1.804856134,4234.041815,4505.405711,1.874861479,1.813400388,1.862373842,1.862373842,0.195143857,0.061461091,271.3638962
197,0.199331874,1.000000005,1.199331879,8115.786391,10322.29498,1.061983984,1.132224224,1.197699651,1.197699651,0.199331874,0.070240241,2206.508588
31,0.199908243,1.99999999,1.800091747,11929.96988,13114.04283,1.821746187,1.821746187,1.803540379,1.803540379,0.199908243,0,1184.072959
188,0.205688149,1.986154492,1.780466343,6474.799249,6343.500911,1.869008712,1.851443369,1.845718892,1.845718892,0.205688149,0.017565343,-131.2983373
22,0.206411105,1.999999991,1.793588885,15782.35112,13292.78537,1.88159216,1.769650959,1.900108609,1.900108609,0.206411105,0.111941201,-2489.565747
48,0.207411435,1.993347112,1.785935677,3000.939323,3362.12951,1.810536388,1.757854447,1.776988975,1.776988975,0.207411435,0.052681941,361.1901873
68,0.212791518,1.787208473,1.999999991,6850.463146,7144.327777,1.69464457,1.826338857,1.811920369,1.811920369,0.212791518,0.131694287,293.8646311
66,0.213376081,1.258423517,1.045047436,1360.163832,1028.95221,1.325330937,1.325330937,1.311040343,1.311040343,0.213376081,0,-331.211622
67,0.215221263,1.504525845,1.289304581,5359.374597,9048.735403,1.465189412,1.356540392,1.500185414,1.500185414,0.215221263,0.10864902,3689.360805
107,0.216471928,1.783528063,1.999999991,25222.02299,14490.45721,1.787640078,1.787640078,1.992602158,1.992602158,0.216471928,0,-10731.56578
138,0.219731176,1.000000005,1.219731181,13252.50058,11310.34519,1.065495644,1.083060987,1.043676537,1.043676537,0.219731176,0.017565343,-1942.155386
175,0.227981914,1.744296704,1.972278619,5821.016246,3112.107588,1.642397901,1.642397901,1.757487296,1.757487296,0.227981914,0,-2708.908658
56,0.2337389,1.233738904,1.000000005,25529.49103,30603.06043,1.171145121,1.05920392,1.069944028,1.069944028,0.2337389,0.111941201,5073.569405
187,0.235741406,1.999999991,1.764258585,18104.14219,22029.14629,1.871057181,1.838128326,1.795104486,1.795104486,0.235741406,0.032928855,3925.004106
104,0.240635702,1.146167446,1.386803148,2939.267317,3238.166261,1.246180106,1.323004709,1.243708233,1.243708233,0.240635702,0.076824603,298.8989437
186,0.246490842,1.999999991,1.753509149,9106.52629,7025.28615,1.943722463,1.787885515,1.956431461,1.956431461,0.246490842,0.155836948,-2081.24014
145,0.254311223,1.677442103,1.42313088,4413.932278,3848.147985,1.555905343,1.555905343,1.635582886,1.635582886,0.254311223,0,-565.7842926
183,0.262588086,1.552103725,1.814691811,3465.92518,7681.22496,1.615833883,1.776060406,1.578074902,1.578074902,0.262588086,0.160226523,4215.29978
127,0.263493861,1.19426624,1.4577601,2981.021739,1747.573598,1.279924492,1.440151015,1.443084104,1.443084104,0.263493861,0.160226523,-1233.44814
174,0.264082988,1.036638032,1.30072102,2363.444098,919.2211977,1.6376997,1.241533533,1.374022675,1.374022675,0.264082988,0.396166166,-1444.2229
143,0.264834399,1.967002351,1.702167952,18426.00605,7845.551925,1.575811622,1.575811622,1.773248642,1.773248642,0.264834399,0,-10580.45413
108,0.297133792,1.000000004,1.297133796,39849.91569,45616.39026,1.050132132,1.29815015,1.014768427,1.014768427,0.297133792,0.248018018,5766.474569
79,0.301608783,1.441999398,1.743608181,2005.403095,2527.823375,1.70410847,1.70410847,1.510258656,1.510258656,0.301608783,0,522.4202804
126,0.301992777,1.698007215,1.999999992,27139.0261,24075.90371,1.718237595,1.948697315,1.976244284,1.976244284,0.301992777,0.230459719,-3063.122392
189,0.313536748,1.571558216,1.258021468,9209.086326,11066.42335,1.580963507,1.478898849,1.455289241,1.455289241,0.313536748,0.102064658,1857.337023
8,0.329625017,1.929055397,1.59943038,3226.419161,3184.397378,1.739462796,1.521074408,1.664108916,1.664108916,0.329625017,0.218388389,-42.02178335
20,0.339347636,1.659540129,1.998887766,8382.517046,10763.63671,1.710447039,1.82238824,1.74108027,1.74108027,0.339347636,0.111941201,2381.119663
75,0.345225528,1.630278543,1.975504071,9027.317756,9001.994879,1.76253391,1.76253391,1.738315452,1.738315452,0.345225528,0,-25.3228775
135,0.356423667,1.000000004,1.356423671,24206.55249,38994.96056,1.050132132,1.29815015,1.128616146,1.128616146,0.356423667,0.248018018,14788.40807
146,0.356956927,1.643043065,1.999999992,9768.874485,13457.95983,1.755110023,1.94606357,1.873014641,1.873014641,0.356956927,0.190953546,3689.08535
190,0.36440701,1.635592983,1.999999992,10925.1308,16418.59605,1.643725503,1.839068624,1.887534418,1.887534418,0.36440701,0.195343121,5493.465246
159,0.39097418,1.438227553,1.829201733,9674.932853,12629.33424,1.592495977,1.784546917,1.694073469,1.694073469,0.39097418,0.19205094,2954.401386
172,0.396568769,1.396568772,1.000000004,16850.98873,21493.27495,1.432653098,1.141836726,1.215873628,1.215873628,0.396568769,0.290816372,4642.286222
184,0.398644065,1.127014815,1.525658879,5406.421821,9192.625218,1.134374448,1.462502206,1.278504,1.278504,0.398644065,0.328127758,3786.203397
139,0.402170724,1.985493513,1.583322789,16097.58178,17555.36507,1.718612316,1.562775368,1.781779614,1.781779614,0.402170724,0.155836948,1457.783288
113,0.411225985,1.411225989,1.000000004,19467.24553,27001.62959,1.454857969,1.038938716,1.066072454,1.066072454,0.411225985,0.415919253,7534.384058
26,0.413364963,1.103300179,1.516665142,2623.166237,567.0742372,1.952282134,1.668050124,1.576621882,1.576621882,0.413364963,0.28423201,-2056.092
1,0.414328106,1.000000003,1.41432811,22059.14257,29995.07934,1.048376302,1.322731769,1.034186319,1.034186319,0.414328106,0.274355467,7935.93676
18,0.426048385,1.499532531,1.925580916,10043.03703,13742.49495,1.511106884,1.659262077,1.643796115,1.643796115,0.426048385,0.148155193,3699.457919
168,0.427065464,1.000000003,1.427065467,58673.23277,32426.23701,1.049766334,1.303271321,1.002447915,1.002447915,0.427065464,0.253504987,-26246.99576
87,0.435507398,1.538012796,1.973520194,7788.305072,9284.432876,1.730639083,1.817340229,1.713693442,1.713693442,0.435507398,0.086701146,1496.127804
69,0.435912834,1.054552076,1.490464909,9479.376983,17070.33557,1.039377674,1.448712565,1.32820846,1.32820846,0.435912834,0.409334891,7590.958586
95,0.440930696,1.99999999,1.559069294,35582.08124,47301.62657,1.904564268,1.620332258,1.963225136,1.963225136,0.440930696,0.28423201,11719.54533
47,0.441316823,1.000000005,1.441316828,47454.39678,50185.99722,1.043767249,1.387258518,1.007648256,1.007648256,0.441316823,0.343491269,2731.600446
96,0.459986048,1.000000005,1.459986053,150751.1218,96223.63074,1.053277994,1.254108084,1.004705702,1.004705702,0.459986048,0.20083009,-54527.49111
169,0.477020527,1.000000005,1.477020532,24479.64474,51031.09892,1.041426142,1.42003401,1.139734118,1.139734118,0.477020527,0.378607867,26551.45418
58,0.48335412,1.788198519,1.3048444,11018.20729,16444.46203,1.682087866,1.476868201,1.534984577,1.534984577,0.48335412,0.205219664,5426.254745
161,0.483779877,1.250365396,1.734145273,13326.64815,15808.61823,1.46501635,1.6899891,1.668244907,1.668244907,0.483779877,0.224972751,2481.970088
180,0.489207636,1.999999991,1.510792355,22350.02913,24373.43694,1.780449981,1.603762552,1.769089666,1.769089666,0.489207636,0.176687428,2023.407805
177,0.490426729,1.398600048,1.889026777,6927.788981,8683.374626,1.358606681,1.590163794,1.503214948,1.503214948,0.490426729,0.231557113,1755.585645
116,0.493929938,1.617412426,1.123482488,2103.062708,609.3681321,1.506497831,1.662334779,1.568870454,1.568870454,0.493929938,0.155836948,-1493.694576
45,0.502651018,1.751440085,1.248789066,17539.1141,21727.63042,1.391134097,1.304432951,1.451907783,1.451907783,0.502651018,0.086701146,4188.516322
73,0.50293678,1.000000004,1.502936785,20643.14757,41879.34788,1.080511178,1.476677344,1.290906173,1.290906173,0.50293678,0.396166166,21236.20031
119,0.511799396,1.453206471,1.965005867,7426.709615,5961.736665,1.694680211,1.950379985,1.900406051,1.900406051,0.511799396,0.255699774,-1464.972951
92,0.523511359,1.999999991,1.476488632,23772.2546,16213.93808,1.696368022,1.696368022,1.876888587,1.876888587,0.523511359,0,-7558.31652
191,0.534939051,1.534939056,1.000000004,18433.26084,43049.8251,1.510166611,1.034988099,1.107297295,1.107297295,0.534939051,0.475178512,24616.56426
65,0.538356404,1.000000004,1.538356408,21243.06939,46682.5073,1.04010927,1.438470224,1.324594122,1.324594122,0.538356404,0.398360954,25439.43791
28,0.546677388,1.453322604,1.999999992,17305.61581,17617.92003,1.546148444,1.915977162,1.933125497,1.933125497,0.546677388,0.369828718,312.3042187
193,0.553357079,1.121448892,1.674805971,9996.115423,2022.684234,1.227486894,1.658769659,1.655055237,1.655055237,0.553357079,0.431282765,-7973.431189
36,0.566117499,1.000000004,1.566117502,22650.81193,21191.17864,1.0418651,1.413888605,1.029283017,1.029283017,0.566117499,0.372023505,-1459.633292
170,0.576073835,1.000000004,1.576073839,52481.94765,44033.91171,1.044864642,1.371895006,1.03926788,1.03926788,0.576073835,0.327030364,-8448.035939
111,0.578470805,1.725902285,1.14743148,23918.82986,32805.75119,1.765068649,1.469862702,1.613380327,1.613380327,0.578470805,0.295205947,8886.921329
82,0.579986486,1.144968645,1.724955131,1149.842396,758.6711329,1.802635154,1.789459385,1.700368429,1.700368429,0.579986486,0.013175769,-391.1712628
76,0.583789319,1.092996121,1.67678544,13601.76737,29971.87887,1.233632299,1.649551552,1.458510787,1.458510787,0.583789319,0.415919253,16370.1115
136,0.588227608,1.999999993,1.411772384,18180.85355,25445.20322,1.959159134,1.571772118,1.922960168,1.922960168,0.588227608,0.387387017,7264.349667
192,0.593691826,1.999999993,1.406308167,21001.15134,23485.29625,1.957549624,1.594305268,1.963214747,1.963214747,0.593691826,0.363244356,2484.144907
4,0.601936928,1.173208826,1.775145755,15652.84811,25365.14566,1.215196085,1.677205873,1.8076762,1.8076762,0.601936928,0.462009788,9712.297549
12,0.607178264,1.392821729,1.999999993,39109.58324,85248.19809,1.454845289,1.930023802,1.889925943,1.889925943,0.607178264,0.475178512,46138.61485
151,0.610726745,1.389273248,1.999999993,27727.21517,36344.1015,1.523322656,1.919488822,1.774690314,1.774690314,0.610726745,0.396166166,8616.886328
91,0.612958447,1.000000003,1.61295845,47046.83174,47737.93201,1.038938716,1.454857969,1.011599268,1.011599268,0.612958447,0.415919253,691.1002689
155,0.617639474,1.382360519,1.999999993,35728.05202,31022.78266,1.614625811,1.905442183,1.973612502,1.973612502,0.617639474,0.290816372,-4705.269361
166,0.622566951,1.633585632,1.01101868,8429.386103,21298.50986,1.663416231,1.122394098,1.277003504,1.277003504,0.622566951,0.541022134,12869.12376
196,0.629029951,1.974410736,1.345380785,12717.48178,14854.32131,1.793326067,1.568353316,1.797276832,1.797276832,0.629029951,0.224972751,2136.839533
35,0.630426506,1.103491017,1.733917523,5629.601094,12784.1596,1.183591147,1.72461328,1.235562122,1.235562122,0.630426506,0.541022134,7154.558504
63,0.63265331,1.632653315,1.000000005,40981.28359,61179.36388,1.545026212,1.113743447,1.76526234,1.76526234,0.63265331,0.431282765,20198.08029
90,0.639248964,1.639248969,1.000000005,54303.43098,104287.9871,1.493778866,1.036158652,1.061798128,1.061798128,0.639248964,0.457620213,49984.55611
40,0.641639264,1.641639269,1.000000005,21213.79682,48513.37261,1.530651294,1.033524908,1.201385949,1.201385949,0.641639264,0.497126386,27299.57579
137,0.647403248,1.999999991,1.352596743,47385.41876,20861.26174,1.965011901,1.489833389,1.983969393,1.983969393,0.647403248,0.475178512,-26524.15702
85,0.665710498,1.229003252,1.89471375,15130.55012,34761.13022,1.2822459,1.753034837,1.63321242,1.63321242,0.665710498,0.470788937,19630.5801
131,0.675218054,1.883878453,1.208660399,25404.00551,35081.15696,1.753198977,1.370201535,1.799655872,1.799655872,0.675218054,0.382997442,9677.151454
14,0.676040298,1.999999991,1.323959693,33993.87466,21758.82994,1.965889816,1.477542579,1.960319875,1.960319875,0.676040298,0.488347236,-12235.04472
106,0.68331302,1.828442754,1.145129734,13593.38427,41882.13673,1.816408853,1.27538672,1.948555477,1.948555477,0.68331302,0.541022134,28288.75246
199,0.684356977,1.171088441,1.855445418,1359.346576,1749.477503,1.942112952,1.810418665,1.750550775,1.750550775,0.684356977,0.131694287,390.1309275
154,0.700927441,1.700927445,1.000000004,44080.76264,127400.9918,1.653559387,1.024745758,1.487996008,1.487996008,0.700927441,0.628813629,83320.22916
71,0.701539569,1.901589037,1.200049467,792.1574549,1006.503304,1.867775776,1.938016016,1.806665466,1.806665466,0.701539569,0.070240241,214.3458494
147,0.702444051,1.000000004,1.702444055,32922.51896,37302.97069,1.084772254,1.660910985,1.137296912,1.137296912,0.702444051,0.576138732,4380.45173
100,0.725955052,1.999999993,1.274044941,46040.10408,39235.01843,1.972913135,1.379216105,1.968455381,1.968455381,0.725955052,0.593697031,-6805.085654
54,0.733354691,1.000000004,1.733354695,26850.04283,65977.74752,1.061197049,1.602219182,1.475510203,1.475510203,0.733354691,0.541022134,39127.70469
16,0.745418951,1.234547056,1.979966007,56026.06609,96527.88089,1.216694917,1.810391948,1.983062544,1.983062544,0.745418951,0.593697031,40501.81479
57,0.749466057,1.74946606,1.000000003,37785.33357,53125.48685,1.653559387,1.024745758,1.951415331,1.951415331,0.749466057,0.628813629,15340.15328
33,0.753155955,1.000000005,1.75315596,26290.71132,24184.31402,1.41985719,1.895035702,1.740792248,1.740792248,0.753155955,0.475178512,-2106.397305
25,0.758842277,1.241157713,1.99999999,17976.09873,21580.61966,1.565169935,1.913050779,1.85305253,1.85305253,0.758842277,0.347880844,3604.520925
15,0.768021305,1.000000005,1.76802131,110723.2814,200884.0928,1.027086865,1.620783895,1.699364041,1.699364041,0.768021305,0.593697031,90160.8114
157,0.770562536,1.000000005,1.770562541,55503.71245,80006.20524,1.041426142,1.42003401,1.126441129,1.126441129,0.770562536,0.378607867,24502.49278
144,0.771754289,1.032343345,1.804097634,22118.04439,39693.26745,1.364512908,1.817743546,1.511068462,1.511068462,0.771754289,0.453230638,17575.22306
195,0.778105698,1.999999991,1.221894293,39859.8776,49711.21148,1.955208517,1.62708076,1.869276599,1.869276599,0.778105698,0.328127758,9851.333878
133,0.780373507,1.999999991,1.219626484,21909.28486,6440.72891,1.970572029,1.411991596,1.978919765,1.978919765,0.780373507,0.558580433,-15468.55595
64,0.787177488,1.186212456,1.973389944,36753.24167,69432.31267,1.197801925,1.773940657,1.934906515,1.934906515,0.787177488,0.576138732,32679.071
52,0.789457065,1.986821278,1.197364213,4169.514328,1341.102039,1.615632225,1.846091944,1.796341495,1.796341495,0.789457065,0.230459719,-2828.412289
11,0.8,1.999999992,1.199999992,8143.55943,2253.854649,1.775357407,1.880714245,1.983865719,1.983865719,0.8,0.105356839,-5889.704781
50,0.8,1.800000004,1.000000004,79111.33394,146484.3638,1.476677344,1.080511178,1.16263042,1.16263042,0.8,0.396166166,67373.02987
62,0.8,1.999999992,1.199999992,10521.57116,13902.22007,1.983848245,1.983848245,1.95004181,1.95004181,0.8,0,3380.648906
70,0.8,1.199999992,1.999999992,6363.279012,8347.242222,1.968602081,1.968602081,1.931204396,1.931204396,0.8,0,1983.96321
72,0.8,1.999999992,1.199999992,30136.74304,22269.95366,1.943485164,1.367346433,1.987835488,1.987835488,0.8,0.576138732,-7866.789382
99,0.8,1.999999992,1.199999992,4577.740324,12012.85802,1.986283102,1.986283102,1.823082553,1.823082553,0.8,0,7435.117698
102,0.8,1.000000004,1.800000004,53187.53522,104269.1565,1.036158652,1.493778866,1.616892636,1.616892636,0.8,0.457620213,51081.62124
105,0.8,1.800000004,1.000000004,24550.79928,56165.89393,1.620783895,1.027086865,1.271926476,1.271926476,0.8,0.593697031,31615.09465
120,0.8,1.800000004,1.000000004,15755.28083,22823.90383,1.906992717,1.906992717,1.726880305,1.726880305,0.8,0,7068.623
132,0.8,1.999999992,1.199999992,8573.461819,7203.809181,1.865083967,1.865083967,1.900606662,1.900606662,0.8,0,-1369.652638
142,0.8,1.800000004,1.000000004,95798.03922,95664.67032,1.487633461,1.03659761,1.00683001,1.00683001,0.8,0.451035851,-133.3689035
148,0.8,1.199999992,1.999999992,9788.160789,15272.12933,1.985503744,1.985503744,1.934918245,1.934918245,0.8,0,5483.968538
