lambda=0.5,T=200000,Single_Price=True,Alg.Cx=1,Alg.Cy=0.005,Alg.Cz=4,soft_constraint=True
1,0.5,1.147700271345693,1.647700271345693,14092.989403551645,14965.996043157886,30995.27027771475,1.2727272727272727,1.6363636363636362,1.2924169289353404,1.2924169289353404,1.785714285714283,1.785714285714283,0.5,0.36363636363636354,0.0
2,0.5,1.147700271345693,1.647700271345693,14636.365604167439,17147.742948962357,22287.948869260614,1.3636363636363638,1.7272727272727273,1.3709718600831018,1.3709718600831018,1.5476190476190457,1.5476190476190457,0.5,0.36363636363636354,0.0
3,0.5,1.147700271345693,1.647700271345693,14758.977478798672,20909.453087843085,13984.995149140563,1.3636363636363638,1.7272727272727273,1.5091118589968182,1.5091118589968182,1.2380952380952372,1.2380952380952372,0.5,0.36363636363636354,0.0
4,0.5,1.147700271345693,1.647700271345693,14242.304123910339,26039.59018668276,29147.64339301323,1.1818181818181819,1.5454545454545454,1.6559701341786042,1.6559701341786042,1.7380952380952355,1.7380952380952355,0.5,0.36363636363636354,0.0
5,0.5,1.147700271345693,1.647700271345693,17302.050987504335,17892.24694865035,13555.092688373355,1.0909090909090908,1.5454545454545454,1.4140792669506717,1.4140792669506717,1.2142857142857135,1.2142857142857135,0.5,0.4545454545454546,0.0
6,0.5,1.147700271345693,1.647700271345693,17123.123515214666,26714.254316927323,24746.02869607798,1.4545454545454546,1.6363636363636362,1.6681756552475246,1.6681756552475246,1.6190476190476168,1.6190476190476168,0.5,0.18181818181818166,0.0
7,0.5,1.147700271345693,1.647700271345693,15074.842979244822,16067.909488325156,31934.67724063477,1.2727272727272727,1.8181818181818183,1.3414734234530037,1.3414734234530037,1.8095238095238066,1.8095238095238066,0.5,0.5454545454545456,0.0
8,0.5,1.147700271345693,1.647700271345693,15100.218458118978,16215.478462152929,18580.085291383602,1.0909090909090908,1.3636363636363638,1.3477507665440234,1.3477507665440234,1.428571428571427,1.428571428571427,0.5,0.27272727272727293,0.0
9,0.5,1.147700271345693,1.647700271345693,16183.117132810172,13029.978873669072,28240.88842833556,1.2727272727272727,1.9090909090909092,1.1879809467156384,1.1879809467156384,1.7142857142857117,1.7142857142857117,0.5,0.6363636363636365,0.0
10,0.5,1.147700271345693,1.647700271345693,14416.089687628117,24338.43139610939,22287.948869260614,1.2727272727272727,1.5454545454545454,1.6069550236504555,1.6069550236504555,1.5476190476190457,1.5476190476190457,0.5,0.2727272727272727,0.0
11,0.5,1.147700271345693,1.647700271345693,14916.068659328377,15472.770735136237,12808.911398122274,1.2727272727272727,1.4545454545454546,1.31113553186346,1.31113553186346,1.166666666666666,1.166666666666666,0.5,0.18181818181818188,0.0
12,0.5,1.147700271345693,1.647700271345693,13805.249553629448,13386.790854871266,20741.155192526352,1.1818181818181819,1.4545454545454546,1.2112075197178116,1.2112075197178116,1.4999999999999982,1.4999999999999982,0.5,0.2727272727272727,0.0
13,0.5,1.147700271345693,1.647700271345693,17695.164875534952,16480.639214973588,16045.390660789022,1.1818181818181819,1.8181818181818183,1.3551433146902174,1.3551433146902174,1.3333333333333321,1.3333333333333321,0.5,0.6363636363636365,0.0
14,0.5,1.147700271345693,1.647700271345693,14785.360028415555,30073.81762516297,17906.765591111798,1.2727272727272727,1.8181818181818183,1.7632584147038206,1.7632584147038206,1.4047619047619033,1.4047619047619033,0.5,0.5454545454545456,0.0
15,0.5,1.147700271345693,1.647700271345693,13801.631899993337,20003.86118579367,32883.54849461823,1.1818181818181819,1.4545454545454546,1.4765768698565012,1.4765768698565012,1.8333333333333304,1.8333333333333304,0.5,0.2727272727272727,0.0
16,0.5,1.147700271345693,1.647700271345693,16491.32776054323,15722.473716258868,16638.10215307034,1.1818181818181819,1.7272727272727273,1.3299743932243049,1.3299743932243049,1.3571428571428559,1.3571428571428559,0.5,0.5454545454545454,0.0
17,0.5,1.147700271345693,1.647700271345693,15061.880085404491,26808.333725853638,38739.941385504324,1.1818181818181819,1.3636363636363638,1.6740338549429545,1.6740338549429545,1.9761904761904727,1.9761904761904727,0.5,0.18181818181818188,0.0
18,0.5,1.147700271345693,1.647700271345693,15115.102003881371,12675.824745819236,34807.04516231062,1.3636363636363638,1.7272727272727273,1.1630869649497275,1.1630869649497275,1.8809523809523778,1.8809523809523778,0.5,0.36363636363636354,0.0
19,0.5,1.147700271345693,1.647700271345693,15018.066286797066,23211.419524417197,27346.529515899423,1.2727272727272727,1.5454545454545454,1.5734717152965174,1.5734717152965174,1.690476190476188,1.690476190476188,0.5,0.2727272727272727,0.0
